area,inmueble,latitud,longitud,url,valor_publicado,fecha_registro,comprado,valor_compra,financiado,renta,fecha_compra,cuota
300,Casa Campestre  A La Venta En Marinilla,6.1731064,-75.3378851,https://casa.mercadolibre.com.co/MCO-1173433391-casa-campestre-a-la-venta-en-marinilla-_JM#position=10&search_layout=grid&type=item&tracking_id=49a8bf9b-1446-4e07-a867-9f747aaf07ff,800000000,12/04/2023,False,0,0,0,01/01/2000,0
3300,Casa Finca Campestre En Marinilla  Vcgl Or,6.1731064,-75.3378851,https://casa.mercadolibre.com.co/MCO-1240812615-casa-finca-campestre-en-marinilla-vcgl-or-_JM#position=1&search_layout=grid&type=item&tracking_id=49a8bf9b-1446-4e07-a867-9f747aaf07ff,1200000000,12/04/2023,False,0,0,0,01/01/2000,0
4000,Venta De Casa Campestre En Marinilla Parcelacion- Estrenar,6.1352638,-75.3127384,https://inmueble.mercadolibre.com.co/MCO-1278220277-venta-de-casa-campestre-en-marinilla-parcelacion-estrenar-_JM#position=3&search_layout=grid&type=item&tracking_id=49a8bf9b-1446-4e07-a867-9f747aaf07ff,1200000000,12/04/2023,False,0,0,0,01/01/2000,0
5000,Espectacular Lote Campestre En Venta Marinilla Ant,6.1731064,-75.3378851,https://lote-casalote.mercadolibre.com.co/MCO-924553221-espectacular-lote-campestre-en-venta-marinilla-ant-_JM#position=6&search_layout=grid&type=item&tracking_id=49a8bf9b-1446-4e07-a867-9f747aaf07ff,450000000,12/04/2023,False,0,0,0,01/01/2000,0
9642,Terreno En Marinilla 9.642 M2,6.1939104,-75.2872505,https://lote-casalote.mercadolibre.com.co/MCO-1233675270-terreno-en-marinilla-9642-m2-_JM#position=7&search_layout=grid&type=item&tracking_id=49a8bf9b-1446-4e07-a867-9f747aaf07ff,725000000,12/04/2023,False,0,0,0,01/01/2000,0
2400,"Se Vende Finca En Guarne, Vereda El Sango,casa Sencilla Con Potencial",6.2532314,-75.4243135,https://inmueble.mercadolibre.com.co/MCO-1108145699-se-vende-finca-en-guarne-vereda-el-sangocasa-sencilla-con-potencial-_JM#position=40&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,560000000,12/04/2023,False,0,0,0,01/01/2000,0
6200,"Finca Guarne, Antioquia Vereda Hojas Anchas - Se Vende",6.2667943,-75.4350266,https://inmueble.mercadolibre.com.co/MCO-988843859-finca-guarne-antioquia-vereda-hojas-anchas-se-vende-_JM#position=42&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,900000000,12/04/2023,False,0,0,0,01/01/2000,0
57,Venta De Apartamento En Zona Centro Guarne,6.2781288,-75.4391456,https://apartamento.mercadolibre.com.co/MCO-1276586679-venta-de-apartamento-en-zona-centro-guarne-_JM#position=36&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,195000000,12/04/2023,False,0,0,0,01/01/2000,0
21700,"Lote Industrial Autopista Medellín-bogotá, Guarne",6.2825086,-75.4445972,https://lote-casalote.mercadolibre.com.co/MCO-823075745-lote-industrial-autopista-medellin-bogota-guarne-_JM#position=33&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,280000,12/04/2023,False,0,0,0,01/01/2000,0
1200,Casa Campestre En Venta En Marinilla Marinilla,6.174,-75.33416,https://casa.mercadolibre.com.co/MCO-881091251-casa-campestre-en-venta-en-marinilla-marinilla-_JM#position=5&search_layout=grid&type=item&tracking_id=49a8bf9b-1446-4e07-a867-9f747aaf07ff,900000000,12/04/2023,False,0,0,0,01/01/2000,0
63,Venta Apartamento En Guarne,6.2826078,-75.4445744,https://apartamento.mercadolibre.com.co/MCO-1276548429-venta-apartamento-en-guarne-_JM#position=35&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,300000000,12/04/2023,False,0,0,0,01/01/2000,0
3000,Finca Guarne Via Aeropuerto,6.2481059,-75.4394394,https://inmueble.mercadolibre.com.co/MCO-597430816-finca-guarne-via-aeropuerto-_JM#position=39&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,700000000,12/04/2023,False,0,0,0,01/01/2000,0
41000,Finca Productiva En Venta En Vereda Barro Blanco Guarne,6.2825086,-75.4445972,https://inmueble.mercadolibre.com.co/MCO-657190887-finca-productiva-en-venta-en-vereda-barro-blanco-guarne-_JM#position=38&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,2500000000,12/04/2023,False,0,0,0,01/01/2000,0
6430,Lote En Guarne Con Cabaña Pequeña 6.430 Mts  650 Millones,6.2825086,-75.4445972,https://inmueble.mercadolibre.com.co/MCO-991336688-lote-en-guarne-con-cabana-pequena-6430-mts-650-millones-_JM#position=34&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,650000000,12/04/2023,False,0,0,0,01/01/2000,0
10000,Lote En Venta Vereda La Enea - Guarne,6.29004,-75.34295,https://lote-casalote.mercadolibre.com.co/MCO-1098136639-lote-en-venta-vereda-la-enea-guarne-_JM#position=27&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,380000000,12/04/2023,False,0,0,0,01/01/2000,0
65,Venta Apartamento Guarne,6.2766517,-75.439446,https://apartamento.mercadolibre.com.co/MCO-1371191698-venta-apartamento-guarne-_JM#position=26&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,270000000,12/04/2023,False,0,0,0,01/01/2000,0
10000,Lote De Una Hectárea En Guarne Muy Economico,6.248582,-75.4499817,https://lote-casalote.mercadolibre.com.co/MCO-831567774-lote-de-una-hectarea-en-guarne-muy-economico-_JM#position=21&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,320000000,12/04/2023,False,0,0,0,01/01/2000,0
80,Casa En Guarne Excelente Ubicación 260 Millones,6.2781734,-75.4409903,https://casa.mercadolibre.com.co/MCO-862294341-casa-en-guarne-excelente-ubicacion-260-millones-_JM#position=23&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,260000000,12/04/2023,False,0,0,0,01/01/2000,0
5277,Lote 5.277 M² Sector Aeropuerto J.m.c.,6.2484336,-75.444073,https://inmueble.mercadolibre.com.co/MCO-1217074483-lote-5277-m-sector-aeropuerto-jmc-_JM#position=20&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,500000000,12/04/2023,False,0,0,0,01/01/2000,0
1600,Finca Lote En Guarne 1.600 M² Urbano Sector Centro Plaza,6.2767267,-75.4383994,https://lote-casalote.mercadolibre.com.co/MCO-1217022505-finca-lote-en-guarne-1600-m-urbano-sector-centro-plaza-_JM#position=24&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,2500000000,12/04/2023,False,0,0,0,01/01/2000,0
1000,Casa Finca Remodelada Autopista Medellin Bogota,6.2825086,-75.4445972,https://casa.mercadolibre.com.co/MCO-601940737-casa-finca-remodelada-autopista-medellin-bogota-_JM#position=28&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,520000000,12/04/2023,False,0,0,0,01/01/2000,0
4000,Finca En Venta En Guarne Vereda Montañes 4.000 M²  Montanes,6.2958255,-75.4441066,https://inmueble.mercadolibre.com.co/MCO-1217074495-finca-en-venta-en-guarne-vereda-montanes-4000-m-montanes-_JM#position=25&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,780000000,12/04/2023,False,0,0,0,01/01/2000,0
3300,Finca En Guarne 3.300 Mts De Terreno Cerca De Variante Al Aeropuerto 800 Millones,6.2825086,-75.4445972,https://inmueble.mercadolibre.com.co/MCO-1017281111-finca-en-guarne-3300-mts-de-terreno-cerca-de-variante-al-aeropuerto-800-millones-_JM#position=31&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,800000000,12/04/2023,False,0,0,0,01/01/2000,0
1300,Venta Finca Guarne Chaparral,6.3131445,-75.4580283,https://inmueble.mercadolibre.com.co/MCO-1371080864-venta-finca-guarne-chaparral-_JM#position=22&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,490000000,12/04/2023,False,0,0,0,01/01/2000,0
2175,Finca En Guarne Cerca Del Pueblo Con Muy Buenas Vias,6.2825086,-75.4445972,https://inmueble.mercadolibre.com.co/MCO-1059370627-finca-en-guarne-cerca-del-pueblo-con-muy-buenas-vias-_JM#position=29&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,490000000,12/04/2023,False,0,0,0,01/01/2000,0
3200,Lote Guarne En Venta A 900 Mts De La Variante Aerp Jmc 3.200 Mts ²,6.2439234,-75.442948,https://inmueble.mercadolibre.com.co/MCO-1217035314-lote-guarne-en-venta-a-900-mts-de-la-variante-aerp-jmc-3200-mts--_JM#position=18&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,350000000,12/04/2023,False,0,0,0,01/01/2000,0
5400,Casa Finca En Guarne Antioquia 3 Kilometros De Autopista 5.800 Mts 450 Millones,6.2825086,-75.4445972,https://inmueble.mercadolibre.com.co/MCO-956445414-casa-finca-en-guarne-antioquia-3-kilometros-de-autopista-5800-mts-450-millones-_JM#position=16&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,450000000,12/04/2023,False,0,0,0,01/01/2000,0
2000,Lote Con Cabaña En Madera En Guarne Sector La Honda,6.255315,-75.4366424,https://casa.mercadolibre.com.co/MCO-945002178-lote-con-cabana-en-madera-en-guarne-sector-la-honda-_JM#position=15&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,450000000,12/04/2023,False,0,0,0,01/01/2000,0
9800,Venta De Casa Campestre En Vereda El Salado Guarne,6.28997,-75.46696,https://casa.mercadolibre.com.co/MCO-1276560763-venta-de-casa-campestre-en-vereda-el-salado-guarne-_JM#position=9&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,810000000,12/04/2023,False,0,0,0,01/01/2000,0
990,Vencambio Finca Vereda El Cano Guarne,6.3541115,-75.4226403,https://inmueble.mercadolibre.com.co/MCO-1255667311-vencambio-finca-vereda-el-cano-guarne-_JM#position=14&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,360000000,12/04/2023,False,0,0,0,01/01/2000,0
2345,Vendo Lote Para Bodega Elite 1 Guarne,6.2451217,-75.4362815,https://lote-casalote.mercadolibre.com.co/MCO-886574233-vendo-lote-para-bodega-elite-1-guarne-_JM#position=19&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,2579000000,12/04/2023,False,0,0,0,01/01/2000,0
44,Venta De Apartamento En Guarne,6.2825086,-75.4445972,https://apartamento.mercadolibre.com.co/MCO-1276560731-venta-de-apartamento-en-guarne-_JM#position=8&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,175000000,12/04/2023,False,0,0,0,01/01/2000,0
2800,En Venta Hermoso Chalet En Parcelación En Guarne Antioquia,6.2688072,-75.4441194,https://casa.mercadolibre.com.co/MCO-924553129-en-venta-hermoso-chalet-en-parcelacion-en-guarne-antioquia-_JM#position=13&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,580000000,12/04/2023,False,0,0,0,01/01/2000,0
14468,Se Vende Lote De 14.468m² Comercial Apoyo Y Servicios Aeroportuarios,6.2408433,-75.4417386,https://lote-casalote.mercadolibre.com.co/MCO-1217041901-se-vende-lote-de-14468m-comercial-apoyo-y-servicios-aeroportuarios-_JM#position=17&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,2600000000,12/04/2023,False,0,0,0,01/01/2000,0
560,"Pequeña Finca En Guarne, Vereda El Molino",6.2825086,-75.4445972,https://inmueble.mercadolibre.com.co/MCO-1198388529-pequena-finca-en-guarne-vereda-el-molino-_JM#position=10&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,365000000,12/04/2023,False,0,0,0,01/01/2000,0
2500,Lotes 2 500  M² Via El Canada,6.0710016,-75.3620844,https://inmueble.mercadolibre.com.co/MCO-1217015827-lotes-2-500-m-via-el-canada-_JM#position=11&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,370000000,12/04/2023,False,0,0,0,01/01/2000,0
2413,Lote 2.413 M² En Venta En Parcelación Sector Aeropuerto,6.23149,-75.4480182,https://inmueble.mercadolibre.com.co/MCO-1217067896-lote-2413-m-en-venta-en-parcelacion-sector-aeropuerto-_JM#position=6&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,520000000,12/04/2023,False,0,0,0,01/01/2000,0
24122,Venta De Lote Uso De Suelo Industrial En Guarne  Área  24.122 M²,6.2457237,-75.4270835,https://lote-casalote.mercadolibre.com.co/MCO-1217067913-venta-de-lote-uso-de-suelo-industrial-en-guarne-area-24122-m-_JM#position=12&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,4703790000,12/04/2023,False,0,0,0,01/01/2000,0
2500,Hermosa Finca En Venta Vereda El Salado Guarne,6.28997,-75.46696,https://inmueble.mercadolibre.com.co/MCO-924679657-hermosa-finca-en-venta-vereda-el-salado-guarne-_JM#position=4&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,430000000,12/04/2023,False,0,0,0,01/01/2000,0
3200,Hermosa Finca En Venta Guarne Cerca A La Autopista Medellín Bogota,6.2825086,-75.4445972,https://inmueble.mercadolibre.com.co/MCO-949031164-hermosa-finca-en-venta-guarne-cerca-a-la-autopista-medellin-bogota-_JM#position=5&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,880000000,12/04/2023,False,0,0,0,01/01/2000,0
1000,Hermosa Finca En Venta En Excelente Ubicación En El Carmen De Viboral,6.1178179,-75.340788,https://inmueble.mercadolibre.com.co/MCO-924679636-hermosa-finca-en-venta-en-excelente-ubicacion-en-el-carmen-de-viboral-_JM#position=48&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,650000000,12/04/2023,False,0,0,0,01/01/2000,0
80,Hermoso Apartamento En Venta Con Precio En El Carmen De Viboral,6.0689233,-75.3267109,https://apartamento.mercadolibre.com.co/MCO-924533619-hermoso-apartamento-en-venta-con-precio-en-el-carmen-de-viboral-_JM#position=45&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,210000000,12/04/2023,False,0,0,0,01/01/2000,0
8500,Finca Vía Santa Elena  Guarne Para La Venta 8.500 M²,6.2772666,-75.4652079,https://inmueble.mercadolibre.com.co/MCO-1217067912-finca-via-santa-elena-guarne-para-la-venta-8500-m-_JM#position=2&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,950000000,12/04/2023,False,0,0,0,01/01/2000,0
5838,Lote Para La Venta En Guarne De 5.838 M²,6.2461759,-75.3954514,https://inmueble.mercadolibre.com.co/MCO-1217035303-lote-para-la-venta-en-guarne-de-5838-m-_JM#position=1&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,385000000,12/04/2023,False,0,0,0,01/01/2000,0
66,Lindo Apartamento Para Estrenar En Venta En El Carmen De Víboral Ant.,6.0736512,-75.3348943,https://apartamento.mercadolibre.com.co/MCO-924514227-lindo-apartamento-para-estrenar-en-venta-en-el-carmen-de-viboral-ant-_JM#position=40&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,180000000,12/04/2023,False,0,0,0,01/01/2000,0
67,Hermoso Apartamento En Venta Con Excelente Ubicación - Carmen Viboral.,6.0820889,-75.3365323,https://inmueble.mercadolibre.com.co/MCO-1199026787-hermoso-apartamento-en-venta-con-excelente-ubicacion-carmen-viboral-_JM#position=46&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,240000000,12/04/2023,False,0,0,0,01/01/2000,0
103,Espacioso Apartamento Para Estrenar En Ph En Venta En El Carmen De V.,6.0771874,-75.3334236,https://apartamento.mercadolibre.com.co/MCO-924553191-espacioso-apartamento-para-estrenar-en-ph-en-venta-en-el-carmen-de-v-_JM#position=44&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,230000000,12/04/2023,False,0,0,0,01/01/2000,0
5300,Encantadora Finca Luxury En Venta El Carmen De Viboral,6.0835731,-75.3352967,https://inmueble.mercadolibre.com.co/MCO-924553205-encantadora-finca-luxury-en-venta-el-carmen-de-viboral-_JM#position=43&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,1550000000,12/04/2023,False,0,0,0,01/01/2000,0
417,Oportunidad... Hermosa Casa Finca En Venta Recién Construida...,6.1075221,-75.3376805,https://casa.mercadolibre.com.co/MCO-1253355733-oportunidad-hermosa-casa-finca-en-venta-recien-construida-_JM#position=47&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,460000000,12/04/2023,False,0,0,0,01/01/2000,0
2000,Vendo Casa Finca Sector Cristo Rey,6.087915,-75.337488,https://casa.mercadolibre.com.co/MCO-896540821-vendo-casa-finca-sector-cristo-rey-_JM#position=36&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,720000000,12/04/2023,False,0,0,0,01/01/2000,0
96000,Hermosa Finca En Venta Con Proyección Comercial - Carmen De Viboral,6.0779144,-75.3235059,https://inmueble.mercadolibre.com.co/MCO-924514247-hermosa-finca-en-venta-con-proyeccion-comercial-carmen-de-viboral-_JM#position=41&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,3000000000,12/04/2023,False,0,0,0,01/01/2000,0
256000,Venta De Finca Productiva Vereda Vallejuelito Carmen De Viboral,6.087915,-75.337488,https://inmueble.mercadolibre.com.co/MCO-1255655220-venta-de-finca-productiva-vereda-vallejuelito-carmen-de-viboral-_JM#position=37&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,950000000,12/04/2023,False,0,0,0,01/01/2000,0
2900,Linda Finca De Lujo En Oportunidad En Venta En El Carmen De Viboral,6.0724079,-75.3341317,https://inmueble.mercadolibre.com.co/MCO-924679565-linda-finca-de-lujo-en-oportunidad-en-venta-en-el-carmen-de-viboral-_JM#position=34&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,1000000000,12/04/2023,False,0,0,0,01/01/2000,0
5000,En Venta Dos Lindos Lotes Con Vista En La Vereda Ovejas De Guarne Ant.,6.2994307,-75.4254341,https://lote-casalote.mercadolibre.com.co/MCO-924527219-en-venta-dos-lindos-lotes-con-vista-en-la-vereda-ovejas-de-guarne-ant-_JM#position=3&search_layout=grid&type=item&tracking_id=32ba9d04-45bd-4532-80c3-320c820d389f,160000000,12/04/2023,False,0,0,0,01/01/2000,0
75,"Venta De Casa En El Carmen De Viboral, Antioquia",6.087915,-75.337488,https://casa.mercadolibre.com.co/MCO-1268738747-venta-de-casa-en-el-carmen-de-viboral-antioquia-_JM#position=33&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,220000000,12/04/2023,False,0,0,0,01/01/2000,0
1900,Venta De Finca En El Carmen De Viboral,6.1138006,-75.3744936,https://inmueble.mercadolibre.com.co/MCO-1236000490-venta-de-finca-en-el-carmen-de-viboral-_JM#position=31&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,650000000,12/04/2023,False,0,0,0,01/01/2000,0
60,Oportunidad Hermoso Apartamento En Venta En El Carmen De Víboral Ant.,6.0747079,-75.3317715,https://apartamento.mercadolibre.com.co/MCO-1204134113-oportunidad-hermoso-apartamento-en-venta-en-el-carmen-de-viboral-ant-_JM#position=39&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,190000000,12/04/2023,False,0,0,0,01/01/2000,0
1600,Encantador Lote En Venta El Carmen De Viboral Parcelacion,6.083056,-75.335278,https://lote-casalote.mercadolibre.com.co/MCO-924514374-encantador-lote-en-venta-el-carmen-de-viboral-parcelacion-_JM#position=32&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,400000000,12/04/2023,False,0,0,0,01/01/2000,0
3400,Hermosa Finca En Venta En La Vereda Las Garzonas Del Carmen De Viboral,6.1163182,-75.3492165,https://inmueble.mercadolibre.com.co/MCO-924553202-hermosa-finca-en-venta-en-la-vereda-las-garzonas-del-carmen-de-viboral-_JM#position=30&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,800000000,12/04/2023,False,0,0,0,01/01/2000,0
1100,Hermosa Casa Finca Tradicional En Venta En El Carmen De Víboral Anti.,6.0576225,-75.3270302,https://inmueble.mercadolibre.com.co/MCO-1266560333-hermosa-casa-finca-tradicional-en-venta-en-el-carmen-de-viboral-anti-_JM#position=24&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,750000000,12/04/2023,False,0,0,0,01/01/2000,0
1640,Casa Campestre En El Carmen De Viboral 1.640 Metros Sector Canada 1.050 Millones,6.087915,-75.337488,https://inmueble.mercadolibre.com.co/MCO-1011574061-casa-campestre-en-el-carmen-de-viboral-1640-metros-sector-canada-1050-millones-_JM#position=23&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,1050000000,12/04/2023,False,0,0,0,01/01/2000,0
72,Casa En Carmen De Viboral,6.087915,-75.337488,https://casa.mercadolibre.com.co/MCO-917574849-casa-en-carmen-de-viboral-_JM#position=26&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,250000000,12/04/2023,False,0,0,0,01/01/2000,0
850,Casa Campestre En Venta - Carmen De Viboral,6.087915,-75.337488,https://casa.mercadolibre.com.co/MCO-1245162090-casa-campestre-en-venta-carmen-de-viboral-_JM#position=29&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,480000000,12/04/2023,False,0,0,0,01/01/2000,0
2800,Hermosa Finca En Venta En El Carmen De Viboral Antioquia,6.087915,-75.337488,https://inmueble.mercadolibre.com.co/MCO-1188507559-hermosa-finca-en-venta-en-el-carmen-de-viboral-antioquia-_JM#position=27&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,510000000,12/04/2023,False,0,0,0,01/01/2000,0
1300,Hermosa Casa Finca En Venta Con Excelente Ubicación El Carmen De Vib.,6.0800967,-75.3475623,https://inmueble.mercadolibre.com.co/MCO-1026819002-hermosa-casa-finca-en-venta-con-excelente-ubicacion-el-carmen-de-vib-_JM#position=20&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,690000000,12/04/2023,False,0,0,0,01/01/2000,0
4000,Venta De Finca El Carmen De Viboral 4.000 Mts,6.0824908,-75.3371616,https://inmueble.mercadolibre.com.co/MCO-1217054923-venta-de-finca-el-carmen-de-viboral-4000-mts-_JM#position=28&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,429000000,12/04/2023,False,0,0,0,01/01/2000,0
2700,Exclusivos Lotes En Vencambio Cerca Al Casco Urbano Carmen Viboral,6.0943421,-75.3387022,https://lote-casalote.mercadolibre.com.co/MCO-924546623-exclusivos-lotes-en-vencambio-cerca-al-casco-urbano-carmen-viboral-_JM#position=22&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,430000000,12/04/2023,False,0,0,0,01/01/2000,0
100,Casa En El Carmen 240 Metros 650 Millones,6.087915,-75.337488,https://casa.mercadolibre.com.co/MCO-931869325-casa-en-el-carmen-240-metros-650-millones-_JM#position=35&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,650000000,12/04/2023,False,0,0,0,01/01/2000,0
155,Casa En Venta 155 Mts² Urbanización Abierta Carmen De Viboral,6.0805632,-75.3359689,https://casa.mercadolibre.com.co/MCO-1217048472-casa-en-venta-155-mts-urbanizacion-abierta-carmen-de-viboral-_JM#position=16&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,400000000,12/04/2023,False,0,0,0,01/01/2000,0
2500,Linda Finca Remodelada En Venta En La Sonadora Del Carmen De Viboral,6.075267,-75.3515339,https://inmueble.mercadolibre.com.co/MCO-924553104-linda-finca-remodelada-en-venta-en-la-sonadora-del-carmen-de-viboral-_JM#position=18&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,600000000,12/04/2023,False,0,0,0,01/01/2000,0
2663,Espectaculares Lotes En Venta En Parcelación Privada - Carmen De Vib.,6.0918138,-75.3379297,https://lote-casalote.mercadolibre.com.co/MCO-924533638-espectaculares-lotes-en-venta-en-parcelacion-privada-carmen-de-vib-_JM#position=14&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,426000000,12/04/2023,False,0,0,0,01/01/2000,0
2500,Casa Colonial Vereda Samaria Carmen De Viboral,6.0838289,-75.3585302,https://casa.mercadolibre.com.co/MCO-1026797109-casa-colonial-vereda-samaria-carmen-de-viboral-_JM#position=21&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,1500000000,12/04/2023,False,0,0,0,01/01/2000,0
90,Apartamento En El Carmen De Viboral Antioquia 90 Metros 220 Millones,6.087915,-75.337488,https://apartamento.mercadolibre.com.co/MCO-942048968-apartamento-en-el-carmen-de-viboral-antioquia-90-metros-220-millones-_JM#position=8&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,220000000,12/04/2023,False,0,0,0,01/01/2000,0
7800,Vencambio Finca Vereda La Rivera Carmen De Viboral,6.087915,-75.337488,https://inmueble.mercadolibre.com.co/MCO-1255605791-vencambio-finca-vereda-la-rivera-carmen-de-viboral-_JM#position=17&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,850000000,12/04/2023,False,0,0,0,01/01/2000,0
80,Linda Casa De Primer Piso En Venta Con Excelente Ubicación- Carmen V.,6.0741022,-75.3341759,https://apartamento.mercadolibre.com.co/MCO-924679562-linda-casa-de-primer-piso-en-venta-con-excelente-ubicacion-carmen-v-_JM#position=25&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,200000000,12/04/2023,False,0,0,0,01/01/2000,0
182,Se Vende Casa Unifamiliar 3 Niveles En El Carmen De Viboral,6.087915,-75.337488,https://casa.mercadolibre.com.co/MCO-945489805-se-vende-casa-unifamiliar-3-niveles-en-el-carmen-de-viboral-_JM#position=6&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,380000000,12/04/2023,False,0,0,0,01/01/2000,0
100,Excelente Lote Campestre Urbano En Venta En El Carmen De Viboral,6.095665,-75.3406334,https://apartamento.mercadolibre.com.co/MCO-924520811-excelente-lote-campestre-urbano-en-venta-en-el-carmen-de-viboral-_JM#position=13&search_layout=grid&type=item&tracking_id=c0e94238-3f55-4f65-89f0-6efa03afa145,120000000,12/04/2023,False,0,0,0,01/01/2000,0
